SSID,BSSID,Channel,PWR,Distance,Auth,WPS,Manufacturer,Uptime,Beacons,Timestamp
WE_EDF20C,20:e8:82:ed:f2:0c,1,-58,7.94,WPA2,V1.0 (PBC/PIN),Unknown,0d 2h 11m,00001a002f480000d333f8820000000000027609a000c600000080000000ffffffffffff20e882edf20c20e882edf20c8077...,2026-04-10T03:58:21.369259
Hidden,60:9b:b4:2b:50:3c,2,-76,63.1,WPA2,N/A,Unknown,1d 12h 24m,00001a002f480000e05d04d50000000000027609a000b400000080000000ffffffffffff609bb42b503c609bb42b503cd028...,2026-04-10T03:58:21.427028
WE_EDF20C,20:e8:82:ed:f2:0c,1,-58,7.94,WPA2,V1.0 (PBC/PIN),Unknown,0d 2h 11m,00001a002f480000d4c3f9820000000000027609a000c600000080000000ffffffffffff20e882edf20c20e882edf20c9077...,2026-04-10T03:58:21.449450
WE_EDF20C,20:e8:82:ed:f2:0c,1,-58,7.94,WPA2,V1.0 (PBC/PIN),Unknown,0d 2h 11m,00001a002f480000cb5006d50000000000027609a000c600000080000000ffffffffffff20e882edf20c20e882edf20ca077...,2026-04-10T03:58:21.558255
Hidden,60:9b:b4:2b:50:3c,2,-76,63.1,WPA2,N/A,Unknown,1d 12h 24m,00001a002f480000e27d07d50000000000027b09a000b400000080000000ffffffffffff609bb42b503c609bb42b503cf028...,2026-04-10T03:58:21.626728
Hidden,58:be:72:7f:70:24,6,-72,39.81,WPA2,N/A,Unknown,6d 17h 31m,00001a002f480000a636fd820000000000027b09a000b800000080000000ffffffffffff58be727f702458be727f70241088...,2026-04-10T03:58:21.670253
Hidden,58:be:72:7f:70:24,6,-74,50.12,WPA2,N/A,Unknown,6d 17h 31m,00001a002f480000e2f051630000000000027b09a000b600000080000000ffffffffffff58be727f702458be727f70243088...,2026-04-10T03:58:21.875958
Hidden,60:9b:b4:2b:50:3c,2,-76,63.1,WPA2,N/A,Unknown,1d 12h 24m,00001a002f48000030cb52630000000000027b09a000b400000080000000ffffffffffff609bb42b503c609bb42b503c2029...,2026-04-10T03:58:21.955926
Hidden,58:be:72:7f:70:24,6,-72,39.81,WPA2,N/A,Unknown,6d 17h 31m,00001a002f480000ac7603830000000000028009a000b800000080000000ffffffffffff58be727f702458be727f70245088...,2026-04-10T03:58:22.097505
Hidden,58:be:72:7f:70:24,6,-68,25.12,WPA2,N/A,Unknown,6d 17h 31m,00001a002f480000f4505b630000000000028009a000bc00000080000000ffffffffffff58be727f702458be727f70249088...,2026-04-10T03:58:22.490882
Hidden,58:be:72:7f:70:24,6,-68,25.12,WPA2,N/A,Unknown,6d 17h 31m,00001a002f480000e8705e630000000000028509a000bc00000080000000ffffffffffff58be727f702458be727f7024b088...,2026-04-10T03:58:22.695202
Hidden,58:be:72:7f:70:24,6,-76,63.1,WPA2,N/A,Unknown,6d 17h 31m,00001a002f480000ec0060630000000000028509a000b400000080000000ffffffffffff58be727f702458be727f7024c088...,2026-04-10T03:58:22.797622
Hidden,58:be:72:7f:70:24,6,-72,39.81,WPA2,N/A,Unknown,6d 17h 31m,00001a002f480000012163630000000000028509a000b800000080000000ffffffffffff58be727f702458be727f7024e088...,2026-04-10T03:58:23.019751
Hidden,58:be:72:7f:70:24,6,-74,50.12,WPA2,N/A,Unknown,6d 17h 31m,00001a002f4800000b4166630000000000028a09a000b600000080000000ffffffffffff58be727f702458be727f70240089...,2026-04-10T03:58:23.222449
AASR,48:4c:29:a6:b5:88,9,-74,50.12,WPA,N/A,Unknown,6d 17h 31m,00001a002f480000754567630000000000028a09a000b600000080000000ffffffffffff484c29a6b588484c29a6b588a036...,2026-04-10T03:58:23.279383
Hidden,58:be:72:7f:70:24,6,-76,63.1,WPA2,N/A,Unknown,6d 17h 31m,00001a002f4800005d7c52630000000000028a09a000b400000080000000ffffffffffff58be727f702458be727f70242089...,2026-04-10T03:58:23.424234
AASR,48:4c:29:a6:b5:88,9,-72,39.81,WPA,N/A,Unknown,6d 17h 31m,00001a002f4800008c656a630000000000028a09a000b800000080000000ffffffffffff484c29a6b588484c29a6b588c036...,2026-04-10T03:58:23.478794
AASR,48:4c:29:a6:b5:88,9,-76,63.1,WPA,N/A,Unknown,6d 17h 31m,00001a002f480000f01055630000000000028a09a000b400000080000000ffffffffffff484c29a6b588484c29a6b588d036...,2026-04-10T03:58:23.596040
AASR,48:4c:29:a6:b5:88,9,-70,31.62,WPA,N/A,Unknown,6d 17h 31m,00001a002f480000ec3058630000000000028f09a000ba00000080000000ffffffffffff484c29a6b588484c29a6b588f036...,2026-04-10T03:58:23.799192
Hidden,58:be:72:7f:70:24,6,-78,79.43,WPA2,N/A,Unknown,6d 17h 31m,00001a002f48000073bc58630000000000028f09a000b200000080000000ffffffffffff58be727f702458be727f70246089...,2026-04-10T03:58:23.826450
Hidden,58:be:72:7f:70:24,6,-70,31.62,WPA2,N/A,Unknown,6d 17h 31m,00001a002f480000f43071630000000000028f09a000ba00000080000000ffffffffffff58be727f702458be727f70247089...,2026-04-10T03:58:23.936153
AASR,48:4c:29:a6:b5:88,9,-70,31.62,WPA,N/A,Unknown,6d 17h 31m,00001a002f4800007dc573630000000000028f09a000ba00000080000000ffffffffffff484c29a6b588484c29a6b5882037...,2026-04-10T03:58:24.108658
AASR,48:4c:29:a6:b5:88,9,-72,39.81,WPA,N/A,Unknown,6d 17h 31m,00001a002f480000e50060630000000000029409a000b800000080000000ffffffffffff484c29a6b588484c29a6b5884037...,2026-04-10T03:58:24.303899
AASR,48:4c:29:a6:b5:88,9,-74,50.12,WPA,N/A,Unknown,6d 17h 31m,00001a002f480000ea9061630000000000029409a000b600000080000000ffffffffffff484c29a6b588484c29a6b5885037...,2026-04-10T03:58:24.415637
Hidden,58:be:72:7e:a0:c4,11,-72,39.81,WPA2,N/A,Unknown,5d 5h 56m,00001a002f480000ec9a62630000000000029409a000b800000080000000ffffffffffff58be727ea0c458be727ea0c4e0f4...,2026-04-10T03:58:24.495051
AASR,48:4c:29:a6:b5:88,9,-72,39.81,WPA,N/A,Unknown,6d 17h 31m,00001a002f48000081b7e58f0000000000029409a000b800000080000000ffffffffffff484c29a6b588484c29a6b5886037...,2026-04-10T03:58:24.509221
Hidden,58:be:72:7e:a0:c4,11,-76,63.1,WPA2,N/A,Unknown,5d 5h 56m,00001a002f4800003d2f64630000000000029409a000b400000080000000ffffffffffff58be727ea0c458be727ea0c4f0f4...,2026-04-10T03:58:24.583393
AASR,48:4c:29:a6:b5:88,9,-74,50.12,WPA,N/A,Unknown,6d 17h 31m,00001a002f4800007e47e78f0000000000029409a000b600000080000000ffffffffffff484c29a6b588484c29a6b5887037...,2026-04-10T03:58:24.613215
AASR,48:4c:29:a6:b5:88,9,-70,31.62,WPA,N/A,Unknown,6d 17h 31m,00001a002f480000e44066630000000000029909a000ba00000080000000ffffffffffff484c29a6b588484c29a6b5888037...,2026-04-10T03:58:24.724085
AASR,48:4c:29:a6:b5:88,9,-76,63.1,WPA,N/A,Unknown,6d 17h 31m,00001a002f480000e5d067630000000000029909a000b400000080000000ffffffffffff484c29a6b588484c29a6b5889037...,2026-04-10T03:58:24.811227
Hidden,58:be:72:7e:a0:c4,11,-68,25.12,WPA2,N/A,Unknown,5d 5h 56m,00001a002f480000696f6a630000000000029909a000bc00000080000000ffffffffffff58be727ea0c458be727ea0c430f5...,2026-04-10T03:58:25.000564
Nora,58:be:72:7f:6c:5c,11,-78,79.43,WPA,N/A,Unknown,6d 12h 49m,00001a002f4800008070f18f0000000000029e09a000b200000080000000ffffffffffff58be727f6c5c58be727f6c5c301d...,2026-04-10T03:58:25.292220
Hidden,58:be:72:7e:a0:c4,11,-68,25.12,WPA2,N/A,Unknown,5d 5h 56m,00001a002f4800002eb711730000000000029e09a000bc00000080000000ffffffffffff58be727ea0c458be727ea0c480f5...,2026-04-10T03:58:25.507871
Nora,58:be:72:7f:6c:5c,11,-76,63.1,WPA,N/A,Unknown,6d 12h 49m,00001a002f4800008a20f68f0000000000029e09a000b400000080000000ffffffffffff58be727f6c5c58be727f6c5c601d...,2026-04-10T03:58:25.584896
AASR,48:4c:29:a6:b5:88,9,-78,79.43,WPA,N/A,Unknown,6d 17h 31m,00001a002f480000cbc713730000000000029e09a000b200000080000000ffffffffffff484c29a6b588484c29a6b5881038...,2026-04-10T03:58:25.631066
Hidden,58:be:72:7e:a0:c4,11,-68,25.12,WPA2,N/A,Unknown,5d 5h 56m,00001a002f4800008e7b7863000000000002a309a000bc00000080000000ffffffffffff58be727ea0c458be727ea0c4c0f5...,2026-04-10T03:58:25.916069
Hidden,58:be:72:7e:a0:c4,11,-74,50.12,WPA2,N/A,Unknown,5d 5h 56m,00001a002f4800008d570190000000000002a809a000b600000080000000ffffffffffff58be727ea0c458be727ea0c400f6...,2026-04-10T03:58:26.332225
WE_EDF20C,20:e8:82:ed:f2:0c,1,-58,7.94,WPA2,V1.0 (PBC/PIN),Unknown,0d 2h 11m,00001a002f480000bc6308900000000000026c09a000c600000080000000ffffffffffff20e882edf20c20e882edf20c007b...,2026-04-10T03:58:26.788457
WE_EDF20C,20:e8:82:ed:f2:0c,1,-58,7.94,WPA2,V1.0 (PBC/PIN),Unknown,0d 2h 11m,00001a002f4800005c9b57d50000000000026c09a000c600000080000000ffffffffffff20e882edf20c20e882edf20c107b...,2026-04-10T03:58:26.874686
Hidden,60:9b:b4:2b:50:3c,2,-76,63.1,WPA2,N/A,Unknown,1d 12h 24m,00001a002f48000091e358d50000000000026c09a000b400000080000000ffffffffffff609bb42b503c609bb42b503c302c...,2026-04-10T03:58:26.960683
WE_EDF20C,20:e8:82:ed:f2:0c,1,-58,7.94,WPA2,V1.0 (PBC/PIN),Unknown,0d 2h 11m,00001a002f480000a1234e830000000000026c09a000c600000080000000ffffffffffff20e882edf20c20e882edf20c207b...,2026-04-10T03:58:26.974382
IL-410TD-A_A26DF,24:79:ef:2a:26:e0,1,-78,79.43,WPA,N/A,Unknown,0d 7h 7m,00001a002f480000f0a059d50000000000026c09a000b200000080000000ffffffffffff2479ef2a26e02479ef2a26e0d0cc...,2026-04-10T03:58:27.010827
WE_EDF20C,20:e8:82:ed:f2:0c,1,-60,10.0,WPA2,V1.0 (PBC/PIN),Unknown,0d 2h 11m,00001a002f480000e4ee8ef90000000000026c09a000c400000080000000ffffffffffff20e882edf20c20e882edf20c307b...,2026-04-10T03:58:27.076734
IL-410TD-A_A26DF,24:79:ef:2a:26:e0,1,-82,125.89,WPA,N/A,Unknown,0d 7h 7m,00001a002f48000068f45ad50000000000026c09a000ae00000080000000ffffffffffff2479ef2a26e02479ef2a26e0e0cc...,2026-04-10T03:58:27.097912
Hidden,60:9b:b4:2b:50:3c,2,-76,63.1,WPA2,N/A,Unknown,1d 12h 24m,00001a002f4800002b3c93f90000000000027109a000b400000080000000ffffffffffff609bb42b503c609bb42b503c702c...,2026-04-10T03:58:27.364366
WE_EDF20C,20:e8:82:ed:f2:0c,1,-62,12.59,WPA2,V1.0 (PBC/PIN),Unknown,0d 2h 11m,00001a002f480000046554830000000000027109a000c200000080000000ffffffffffff20e882edf20c20e882edf20c607b...,2026-04-10T03:58:27.384933
WE_EDF20C,20:e8:82:ed:f2:0c,1,-64,15.85,WPA2,V1.0 (PBC/PIN),Unknown,0d 2h 11m,00001a002f480000d0f060d50000000000027109a000c000000080000000ffffffffffff20e882edf20c20e882edf20c707b...,2026-04-10T03:58:27.513475
Hidden,60:9b:b4:2b:50:3c,2,-70,31.62,WPA2,N/A,Unknown,1d 12h 24m,00001a002f4800001bae63d50000000000027609a000ba00000080000000ffffffffffff609bb42b503c609bb42b503ca02c...,2026-04-10T03:58:27.668125
WE_EDF20C,20:e8:82:ed:f2:0c,1,-64,15.85,WPA2,V1.0 (PBC/PIN),Unknown,0d 2h 11m,00001a002f480000191659830000000000027609a000c000000080000000ffffffffffff20e882edf20c20e882edf20c907b...,2026-04-10T03:58:27.694791
WE_EDF20C,20:e8:82:ed:f2:0c,1,-64,15.85,WPA2,V1.0 (PBC/PIN),Unknown,0d 2h 11m,00001a002f4800004aa165d50000000000027609a000c000000080000000ffffffffffff20e882edf20c20e882edf20ca07b...,2026-04-10T03:58:27.793868
WE_EDF20C,20:e8:82:ed:f2:0c,1,-64,15.85,WPA2,V1.0 (PBC/PIN),Unknown,0d 2h 11m,00001a002f480000cb3067d50000000000027609a000c000000080000000ffffffffffff20e882edf20c20e882edf20cb07b...,2026-04-10T03:58:27.897290
WE_EDF20C,20:e8:82:ed:f2:0c,1,-64,15.85,WPA2,V1.0 (PBC/PIN),Unknown,0d 2h 11m,00001a002f4800009fc368d50000000000027609a000c000000080000000ffffffffffff20e882edf20c20e882edf20cc07b...,2026-04-10T03:58:27.999374
Hidden,60:9b:b4:2b:50:3c,2,-70,31.62,WPA2,N/A,Unknown,1d 12h 24m,00001a002f48000084ef69d50000000000027609a000ba00000080000000ffffffffffff609bb42b503c609bb42b503ce02c...,2026-04-10T03:58:28.079078
Hidden,58:be:72:7f:70:24,6,-72,39.81,WPA2,N/A,Unknown,6d 17h 31m,00001a002f480000aa3661830000000000027b09a000b800000080000000ffffffffffff58be727f702458be727f7024108c...,2026-04-10T03:58:28.233031
Hidden,60:9b:b4:2b:50:3c,2,-76,63.1,WPA2,N/A,Unknown,1d 12h 24m,00001a002f4800002a3bb5630000000000027b09a000b400000080000000ffffffffffff609bb42b503c609bb42b503c102d...,2026-04-10T03:58:28.405959
Hidden,58:be:72:7f:70:24,6,-72,39.81,WPA2,N/A,Unknown,6d 17h 31m,00001a002f480000bb5664830000000000027b09a000b800000080000000ffffffffffff58be727f702458be727f7024308c...,2026-04-10T03:58:28.432255
Hidden,58:be:72:7f:70:24,6,-78,79.43,WPA2,N/A,Unknown,6d 17h 31m,00001a002f480000fc80b7630000000000027b09a000b200000080000000ffffffffffff58be727f702458be727f7024408c...,2026-04-10T03:58:28.532544
Hidden,58:be:72:7f:70:24,6,-76,63.1,WPA2,N/A,Unknown,6d 17h 31m,00001a002f480000e7a0ba630000000000028009a000b400000080000000ffffffffffff58be727f702458be727f7024608c...,2026-04-10T03:58:28.736341
Hidden,58:be:72:7f:70:24,6,-64,15.85,WPA2,N/A,Unknown,6d 17h 31m,00001a002f480000fc30bc630000000000028009a000c000000080000000ffffffffffff58be727f702458be727f7024708c...,2026-04-10T03:58:28.839755
Hidden,58:be:72:7f:70:24,6,-74,50.12,WPA2,N/A,Unknown,6d 17h 31m,00001a002f480000f5e0c0630000000000028509a000b600000080000000ffffffffffff58be727f702458be727f7024a08c...,2026-04-10T03:58:29.155342
Hidden,58:be:72:7f:70:24,6,-66,19.95,WPA2,N/A,Unknown,6d 17h 31m,00001a002f480000ef70c2630000000000028509a000be00000080000000ffffffffffff58be727f702458be727f7024b08c...,2026-04-10T03:58:29.248673
Hidden,58:be:72:7f:70:24,6,-66,19.95,WPA2,N/A,Unknown,6d 17h 31m,00001a002f4800001d91c5630000000000028509a000be00000080000000ffffffffffff58be727f702458be727f7024d08c...,2026-04-10T03:58:29.453327
Hidden,58:be:72:7f:70:24,6,-76,63.1,WPA2,N/A,Unknown,6d 17h 31m,00001a002f480000ee60cd630000000000028a09a000b400000080000000ffffffffffff58be727f702458be727f7024208d...,2026-04-10T03:58:29.965649
AASR,48:4c:29:a6:b5:88,9,-72,39.81,WPA,N/A,Unknown,6d 17h 31m,00001a002f4800006665ce630000000000028a09a000b800000080000000ffffffffffff484c29a6b588484c29a6b588d03a...,2026-04-10T03:58:30.035038
AASR,48:4c:29:a6:b5:88,9,-78,79.43,WPA,N/A,Unknown,6d 17h 31m,00001a002f480000ea10b9630000000000028a09a000b200000080000000ffffffffffff484c29a6b588484c29a6b588e03a...,2026-04-10T03:58:30.135427
Hidden,58:be:72:7f:70:24,6,-74,50.12,WPA2,N/A,Unknown,6d 17h 31m,00001a002f480000619cb9630000000000028a09a000b600000080000000ffffffffffff58be727f702458be727f7024408d...,2026-04-10T03:58:30.169993
Hidden,58:be:72:7f:70:24,6,-70,31.62,WPA2,N/A,Unknown,6d 17h 31m,00001a002f4800001e11d2630000000000028f09a000ba00000080000000ffffffffffff58be727f702458be727f7024508d...,2026-04-10T03:58:30.273111
AASR,48:4c:29:a6:b5:88,9,-74,50.12,WPA,N/A,Unknown,6d 17h 31m,00001a002f4800007215d3630000000000028f09a000b600000080000000ffffffffffff484c29a6b588484c29a6b588003b...,2026-04-10T03:58:30.359515
AASR,48:4c:29:a6:b5:88,9,-76,63.1,WPA,N/A,Unknown,6d 17h 31m,00001a002f480000ef50bf630000000000028f09a000b400000080000000ffffffffffff484c29a6b588484c29a6b588203b...,2026-04-10T03:58:30.563993
Hidden,58:be:72:7f:70:24,6,-78,79.43,WPA2,N/A,Unknown,6d 17h 31m,00001a002f48000070dcbf630000000000028f09a000b200000080000000ffffffffffff58be727f702458be727f7024808d...,2026-04-10T03:58:30.600382
AASR,48:4c:29:a6:b5:88,9,-70,31.62,WPA,N/A,Unknown,6d 17h 31m,00001a002f48000078c5d7630000000000028f09a000ba00000080000000ffffffffffff484c29a6b588484c29a6b588303b...,2026-04-10T03:58:30.647959
AASR,48:4c:29:a6:b5:88,9,-72,39.81,WPA,N/A,Unknown,6d 17h 31m,00001a002f480000fc00c4630000000000029409a000b800000080000000ffffffffffff484c29a6b588484c29a6b588503b...,2026-04-10T03:58:30.852070
Hidden,58:be:72:7e:a0:c4,11,-74,50.12,WPA2,N/A,Unknown,5d 5h 56m,00001a002f480000f813c5630000000000029409a000b600000080000000ffffffffffff58be727ea0c458be727ea0c4d0f8...,2026-04-10T03:58:30.924788
Hidden,58:be:72:7e:a0:c4,11,-72,39.81,WPA2,N/A,Unknown,5d 5h 56m,00001a002f480000e73049900000000000029409a000b800000080000000ffffffffffff58be727ea0c458be727ea0c4e0f8...,2026-04-10T03:58:31.027136
AASR,48:4c:29:a6:b5:88,9,-74,50.12,WPA,N/A,Unknown,6d 17h 31m,00001a002f4800005eb749900000000000029409a000b600000080000000ffffffffffff484c29a6b588484c29a6b588703b...,2026-04-10T03:58:31.058307
Hidden,58:be:72:7e:a0:c4,11,-72,39.81,WPA2,N/A,Unknown,5d 5h 56m,00001a002f4800005f37c8630000000000029409a000b800000080000000ffffffffffff58be727ea0c458be727ea0c4f0f8...,2026-04-10T03:58:31.130712
AASR,48:4c:29:a6:b5:88,9,-70,31.62,WPA,N/A,Unknown,6d 17h 31m,00001a002f4800005fd74c900000000000029909a000ba00000080000000ffffffffffff484c29a6b588484c29a6b588903b...,2026-04-10T03:58:31.262160
Hidden,58:be:72:7e:a0:c4,11,-68,25.12,WPA2,N/A,Unknown,5d 5h 56m,00001a002f48000093dacc630000000000029909a000bc00000080000000ffffffffffff58be727ea0c458be727ea0c420f9...,2026-04-10T03:58:31.433884
Hidden,58:be:72:7e:a0:c4,11,-70,31.62,WPA2,N/A,Unknown,5d 5h 56m,00001a002f480000f02054900000000000029e09a000ba00000080000000ffffffffffff58be727ea0c458be727ea0c450f9...,2026-04-10T03:58:31.744990
AASR,48:4c:29:a6:b5:88,9,-76,63.1,WPA,N/A,Unknown,6d 17h 31m,00001a002f48000072a754900000000000029e09a000b400000080000000ffffffffffff484c29a6b588484c29a6b588e03b...,2026-04-10T03:58:31.777075
Nora,58:be:72:7f:6c:5c,11,-76,63.1,WPA,N/A,Unknown,6d 12h 49m,00001a002f480000e769d4630000000000029e09a000b400000080000000ffffffffffff58be727f6c5c58be727f6c5c4021...,2026-04-10T03:58:31.929633
Hidden,58:be:72:7e:a0:c4,11,-68,25.12,WPA2,N/A,Unknown,5d 5h 56m,00001a002f4800006cb175730000000000029e09a000bc00000080000000ffffffffffff58be727ea0c458be727ea0c480f9...,2026-04-10T03:58:32.050735
AASR,48:4c:29:a6:b5:88,9,-76,63.1,WPA,N/A,Unknown,6d 17h 31m,00001a002f480000615759900000000000029e09a000b400000080000000ffffffffffff484c29a6b588484c29a6b588103c...,2026-04-10T03:58:32.099587
Hidden,58:be:72:7e:a0:c4,11,-70,31.62,WPA2,N/A,Unknown,5d 5h 56m,00001a002f4800006acad7630000000000029e09a000ba00000080000000ffffffffffff58be727ea0c458be727ea0c490f9...,2026-04-10T03:58:32.151708
Hidden,58:be:72:7e:a0:c4,11,-68,25.12,WPA2,N/A,Unknown,5d 5h 56m,00001a002f480000f4f05b90000000000002a309a000bc00000080000000ffffffffffff58be727ea0c458be727ea0c4a0f9...,2026-04-10T03:58:32.253085
Hidden,58:be:72:7e:a0:c4,11,-68,25.12,WPA2,N/A,Unknown,5d 5h 56m,00001a002f48000058845d90000000000002a309a000bc00000080000000ffffffffffff58be727ea0c458be727ea0c4b0f9...,2026-04-10T03:58:32.357174
Hidden,58:be:72:7e:a0:c4,11,-68,25.12,WPA2,N/A,Unknown,5d 5h 56m,00001a002f480000e6105f90000000000002a309a000bc00000080000000ffffffffffff58be727ea0c458be727ea0c4c0f9...,2026-04-10T03:58:32.458178
Nora,58:be:72:7f:6c:5c,11,-76,63.1,WPA,N/A,Unknown,6d 12h 49m,00001a002f4800007f616090000000000002a309a000b400000080000000ffffffffffff58be727f6c5c58be727f6c5ca021...,2026-04-10T03:58:32.542635
Hidden,58:be:72:7e:a0:c4,11,-74,50.12,WPA2,N/A,Unknown,5d 5h 56m,00001a002f48000083a68073000000000002a809a000b600000080000000ffffffffffff58be727ea0c458be727ea0c4f0f9...,2026-04-10T03:58:32.766333
Hidden,58:be:72:7e:a0:c4,11,-74,50.12,WPA2,N/A,Unknown,5d 5h 56m,00001a002f480000ca5d6590000000000002a809a000b600000080000000ffffffffffff58be727ea0c458be727ea0c400fa...,2026-04-10T03:58:32.870689
Hidden,58:be:72:7e:a0:c4,11,-72,39.81,WPA2,N/A,Unknown,5d 5h 56m,00001a002f48000067ed6690000000000002a809a000b800000080000000ffffffffffff58be727ea0c458be727ea0c410fa...,2026-04-10T03:58:32.985605
WE_EDF20C,20:e8:82:ed:f2:0c,1,-58,7.94,WPA2,V1.0 (PBC/PIN),Unknown,0d 2h 11m,00001a002f48000095bf6a900000000000026c09a000c600000080000000ffffffffffff20e882edf20c20e882edf20c007f...,2026-04-10T03:58:33.227111
IL-410TD-A_A26DF,24:79:ef:2a:26:e0,1,-78,79.43,WPA,N/A,Unknown,0d 7h 7m,00001a002f480000a5b2b8d50000000000026c09a000b200000080000000ffffffffffff2479ef2a26e02479ef2a26e000d1...,2026-04-10T03:58:33.246321
Hidden,60:9b:b4:2b:50:3c,2,-76,63.1,WPA2,N/A,Unknown,1d 12h 24m,00001a002f48000061dcedf90000000000026c09a000b400000080000000ffffffffffff609bb42b503c609bb42b503c1030...,2026-04-10T03:58:33.300449
WE_EDF20C,20:e8:82:ed:f2:0c,1,-58,7.94,WPA2,V1.0 (PBC/PIN),Unknown,0d 2h 11m,00001a002f4800006893b0830000000000026c09a000c600000080000000ffffffffffff20e882edf20c20e882edf20c207f...,2026-04-10T03:58:33.426104
Hidden,60:9b:b4:2b:50:3c,2,-76,63.1,WPA2,N/A,Unknown,1d 12h 24m,00001a002f4800004bbebcd50000000000026c09a000b400000080000000ffffffffffff609bb42b503c609bb42b503c3030...,2026-04-10T03:58:33.505299
WE_EDF20C,20:e8:82:ed:f2:0c,1,-58,7.94,WPA2,V1.0 (PBC/PIN),Unknown,0d 2h 11m,00001a002f4800006823b2830000000000026c09a000c600000080000000ffffffffffff20e882edf20c20e882edf20c307f...,2026-04-10T03:58:33.528992
IL-410TD-A_A26DF,24:79:ef:2a:26:e0,1,-80,100.0,WPA,N/A,Unknown,0d 7h 7m,00001a002f480000a662bdd50000000000026c09a000b000000080000000ffffffffffff2479ef2a26e02479ef2a26e030d1...,2026-04-10T03:58:33.548886
Hidden,60:9b:b4:2b:50:3c,2,-70,31.62,WPA2,N/A,Unknown,1d 12h 24m,00001a002f480000598cf2f90000000000026c09a000ba00000080000000ffffffffffff609bb42b503c609bb42b503c4030...,2026-04-10T03:58:33.608203
WE_EDF20C,20:e8:82:ed:f2:0c,1,-58,7.94,WPA2,V1.0 (PBC/PIN),Unknown,0d 2h 11m,00001a002f48000066b3b3830000000000027109a000c600000080000000ffffffffffff20e882edf20c20e882edf20c407f...,2026-04-10T03:58:33.630791
WE_EDF20C,20:e8:82:ed:f2:0c,1,-62,12.59,WPA2,V1.0 (PBC/PIN),Unknown,0d 2h 11m,00001a002f480000cb40c0d50000000000027109a000c200000080000000ffffffffffff20e882edf20c20e882edf20c507f...,2026-04-10T03:58:33.736872
Hidden,60:9b:b4:2b:50:3c,2,-72,39.81,WPA2,N/A,Unknown,1d 12h 24m,00001a002f4800004c6ec1d50000000000027109a000b800000080000000ffffffffffff609bb42b503c609bb42b503c6030...,2026-04-10T03:58:33.822770
Hidden,60:9b:b4:2b:50:3c,2,-74,50.12,WPA2,N/A,Unknown,1d 12h 24m,00001a002f480000e500b8830000000000027109a000b600000080000000ffffffffffff609bb42b503c609bb42b503c7030...,2026-04-10T03:58:33.929310
WE_EDF20C,20:e8:82:ed:f2:0c,1,-64,15.85,WPA2,V1.0 (PBC/PIN),Unknown,0d 2h 11m,00001a002f48000064f3b9830000000000027109a000c000000080000000ffffffffffff20e882edf20c20e882edf20c807f...,2026-04-10T03:58:34.048882
Hidden,60:9b:b4:2b:50:3c,2,-76,63.1,WPA2,N/A,Unknown,1d 12h 24m,00001a002f480000571ec6d50000000000027609a000b400000080000000ffffffffffff609bb42b503c609bb42b503c9030...,2026-04-10T03:58:34.134164
WE_EDF20C,20:e8:82:ed:f2:0c,1,-64,15.85,WPA2,V1.0 (PBC/PIN),Unknown,0d 2h 11m,00001a002f4800006283bb830000000000027609a000c000000080000000ffffffffffff20e882edf20c20e882edf20c907f...,2026-04-10T03:58:34.145809
WE_EDF20C,20:e8:82:ed:f2:0c,1,-64,15.85,WPA2,V1.0 (PBC/PIN),Unknown,0d 2h 11m,00001a002f480000caa0c9d50000000000027609a000c000000080000000ffffffffffff20e882edf20c20e882edf20cb07f...,2026-04-10T03:58:34.347818
WE_EDF20C,20:e8:82:ed:f2:0c,1,-64,15.85,WPA2,V1.0 (PBC/PIN),Unknown,0d 2h 11m,00001a002f480000cb30cbd50000000000027609a000c000000080000000ffffffffffff20e882edf20c20e882edf20cc07f...,2026-04-10T03:58:34.450176
Hidden,60:9b:b4:2b:50:3c,2,-76,63.1,WPA2,N/A,Unknown,1d 12h 24m,00001a002f4800004f5eccd50000000000027609a000b400000080000000ffffffffffff609bb42b503c609bb42b503cd030...,2026-04-10T03:58:34.530880
WE_EDF20C,20:e8:82:ed:f2:0c,1,-58,7.94,WPA2,V1.0 (PBC/PIN),Unknown,0d 2h 11m,00001a002f4800005ec3c1830000000000027609a000c600000080000000ffffffffffff20e882edf20c20e882edf20cd07f...,2026-04-10T03:58:34.553366
Hidden,60:9b:b4:2b:50:3c,2,-70,31.62,WPA2,N/A,Unknown,1d 12h 24m,00001a002f4800004feecdd50000000000027b09a000ba00000080000000ffffffffffff609bb42b503c609bb42b503ce030...,2026-04-10T03:58:34.633186
Hidden,58:be:72:7f:70:24,6,-72,39.81,WPA2,N/A,Unknown,6d 17h 31m,00001a002f480000d436c5830000000000027b09a000b800000080000000ffffffffffff58be727f702458be727f70243090...,2026-04-10T03:58:34.778136
Hidden,60:9b:b4:2b:50:3c,2,-76,63.1,WPA2,N/A,Unknown,1d 12h 24m,00001a002f480000113b19640000000000027b09a000b400000080000000ffffffffffff609bb42b503c609bb42b503c1031...,2026-04-10T03:58:34.939408
